GameID,Name,Platform,Year_of_Release,Genre,Publisher,North America,European Union,Japan,Other,Developer
5289,Star Wars: Flight of the Falcon,GBA,2003,Action,THQ,0.25,0.09,0,0.01,Pocket Studios
5291,Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009,Fighting,Ubisoft,0.33,0,0,0.03,Game Arts
5292,Toukiden: The Age of Demons,PSV,2013,Action,Tecmo Koei,0.04,0.04,0.25,0.02,Omega Force
5296,Football Manager 2016,PC,2015,Simulation,Sega,0,0.33,0,0.02,Sega
5297,Resident Evil: Dead Aim,PS2,2003,Action,Capcom,0.17,0.13,0,0.04,Cavia Inc.
5299,Need for Speed Carbon,GC,2006,Racing,Electronic Arts,0.27,0.07,0,0.01,EA Canada
5303,EA Sports MMA,X360,2010,Fighting,Electronic Arts,0.23,0.09,0,0.02,EA Tiburon
5306,Defiance,PS3,2013,Shooter,Trion Worlds,0.19,0.1,0,0.06,Trion Worlds
5307,Terminator Salvation,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0,0.04,GRIN
5313,Guilty Gear X2,PS2,2002,Fighting,Sammy Corporation,0.09,0.07,0.16,0.02,Arc System Works
5314,Chicken Shoot,Wii,2007,Action,Zoo Digital Publishing,0.32,0,0,0.02,Destination Software
5315,Tom Clancy's Rainbow Six: Lockdown,PS2,2005,Shooter,Ubisoft,0.17,0.13,0,0.04,"Red Storm Entertainment, Ubisoft Montreal"
5317,MotoGP 08,X360,2008,Racing,Capcom,0.11,0.2,0,0.04,Milestone S.r.l
5318,LEGO Marvel's Avengers,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.19,0.12,0,0.03,TT Games
5320,Aggressive Inline,PS2,2002,Sports,Acclaim Entertainment,0.17,0.13,0,0.04,"Z-Axis, Ltd."
5321,Mirror's Edge Catalyst,PS4,2016,Platform,Electronic Arts,0.11,0.16,0.02,0.05,EA DICE
5322,Sniper Elite 3,XOne,2014,Shooter,505 Games,0.2,0.11,0,0.03,Rebellion
5324,NFL Street,GC,2004,Sports,Electronic Arts,0.27,0.07,0,0.01,EA Tiburon
5325,Karaoke Revolution,PS2,2003,Misc,Konami Digital Entertainment,0.17,0.13,0,0.04,Harmonix Music Systems
5326,Metal Arms: Glitch in the System,PS2,2003,Shooter,Vivendi Games,0.17,0.13,0,0.04,Mass Media
5330,EverGrace,PS2,2000,Role-Playing,Ubisoft,0.1,0.08,0.15,0.03,From Software
5331,Enemy Territory: Quake Wars,PS3,2008,Shooter,Activision,0.23,0.07,0,0.04,"Z-Axis, Ltd."
5332,Lunar 2: Eternal Blue Complete,PS,1999,Role-Playing,Kadokawa Shoten,0.19,0.13,0,0.02,Game Arts
5335,MLB 06: The Show,PSP,2006,Sports,Sony Computer Entertainment,0.32,0,0,0.03,SCEA San Diego Studios
5336,Over the Hedge,GC,2006,Platform,Activision,0.27,0.07,0,0.01,Edge of Reality
5338,Charlie and the Chocolate Factory,PS2,2005,Adventure,Global Star,0.17,0.13,0,0.04,"High Voltage Software, Backbone Entertainment"
5339,TrackMania Turbo,PS4,2016,Action,Ubisoft,0.03,0.26,0,0.05,Nadeo
5342,Tiger Woods PGA Tour 12: The Masters,Wii,2011,Sports,Electronic Arts,0.2,0.11,0,0.03,Electronic Arts
5343,Def Jam Icon,X360,2007,Action,Electronic Arts,0.3,0.01,0,0.03,EA Chicago
5348,Dynasty Warriors 5 Empires,PS2,2006,Action,Tecmo Koei,0.11,0.09,0.12,0.03,Omega Force
5349,Call of Duty: Ghosts,WiiU,2013,Shooter,Activision,0.22,0.09,0.01,0.03,Treyarch
5350,Transformers: Dark of the Moon,PS3,2011,Action,Activision,0.11,0.18,0,0.06,High Moon Studios
5351,SoulCalibur,DC,1999,Fighting,Namco Bandai Games,0,0,0.34,0,Namco
5352,WipEout 3,PS,1999,Racing,Psygnosis,0.19,0.13,0,0.02,Psygnosis
5357,WWE '12,Wii,2011,Fighting,THQ,0.23,0.08,0,0.03,Yuke's
5358,WWE All Stars,X360,2011,Fighting,THQ,0.18,0.14,0,0.03,THQ
5359,Mini Ninjas,PS3,2009,Action,Eidos Interactive,0.14,0.15,0,0.06,Io Interactive
5360,Tekken Tag Tournament 2,X360,2012,Fighting,Namco Bandai Games,0.19,0.11,0.01,0.03,Namco Bandai Games
5362,Driver 2 Advance,GBA,2002,Action,Atari,0.25,0.09,0,0.01,Sennari Interactive
5363,Monster Rancher 4,PS2,2003,Simulation,Tecmo Koei,0.08,0.06,0.19,0.02,Tecmo
5364,Mini Ninjas,DS,2009,Action,Eidos Interactive,0.16,0.15,0,0.04,Magic Pockets
5365,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PS2,2004,Adventure,Disney Interactive Studios,0.17,0.13,0,0.04,Capcom
5367,Battalion Wars 2,Wii,2007,Strategy,Nintendo,0.22,0.02,0.08,0.02,Kuju Entertainment
5368,MotorStorm: Arctic Edge,PS2,2009,Racing,Sony Computer Entertainment,0.07,0.03,0,0.25,Virtuos
5372,Hitman: Contracts,XB,2004,Shooter,Eidos Interactive,0.26,0.07,0,0.01,Io Interactive
5373,Supreme Commander 2,X360,2010,Strategy,Square Enix,0.23,0.09,0,0.03,Gas Powered Games
5374,Thunderstrike: Operation Phoenix,PS2,2001,Simulation,Eidos Interactive,0.17,0.13,0,0.04,Core Design Ltd.
5379,Racquet Sports,PS3,2010,Sports,Ubisoft,0.11,0.17,0,0.06,Asobo Studio
5380,Company of Heroes 2,PC,2013,Strategy,THQ,0.06,0.25,0,0.04,Relic
5381,Trauma Center: Second Opinion,Wii,2006,Simulation,Nintendo,0.28,0.01,0.03,0.03,Atlus
5383,WWE Day of Reckoning 2,GC,2005,Fighting,THQ,0.26,0.07,0,0.01,Yuke's
5385,The Urbz: Sims in the City,XB,2004,Simulation,Electronic Arts,0.22,0.11,0,0.01,Maxis
5389,Rayman Legends,XOne,2014,Platform,Ubisoft,0.13,0.18,0,0.03,Ubisoft Montpellier
5390,SpongeBob SquarePants: The Yellow Avenger,DS,2005,Action,THQ,0.31,0,0,0.02,Tantatus
5391,Monopoly,PS3,2008,Misc,Electronic Arts,0.25,0.05,0,0.04,Electronic Arts
5392,SimCity Creator,DS,2008,Simulation,Electronic Arts,0.29,0.02,0,0.03,Electronic Arts
5394,Tenchu Z,X360,2006,Action,Microsoft Game Studios,0.27,0.02,0.02,0.03,K2 LLC
5396,Conan,PS3,2007,Action,THQ,0.13,0.15,0,0.05,Nihilistic
5399,Leisure Suit Larry: Magna Cum Laude,PS2,2004,Adventure,Vivendi Games,0.17,0.13,0,0.04,High Voltage Software
5400,MVP 06 NCAA Baseball,XB,2006,Sports,Electronic Arts,0.25,0.07,0,0.01,EA Canada
5401,Naruto Shippuden: Ultimate Ninja Impact,PSP,2011,Fighting,Namco Bandai Games,0.09,0.07,0.15,0.04,Racjin
